id,EAP,HPL,MWS
id18014,0.002041080268099904,0.996109664440155,0.0018493133829906583
id20414,0.3695358335971832,0.004666414111852646,0.6257977485656738
id14244,0.8019116520881653,0.1785307675600052,0.019557587802410126
id24952,0.9881929755210876,0.0017237060237675905,0.01008331123739481
id08217,0.20841409265995026,0.02753276564180851,0.7640531063079834
id01578,6.349848990794271e-5,4.047233232995495e-5,0.9998960494995117
id00641,0.9913705587387085,0.007650218904018402,9.792671771720052e-4
id24982,0.9987785220146179,7.745283655822277e-4,4.469410632736981e-4
id11192,0.9969710111618042,0.0020203241147100925,0.0010086464462801814
id13759,0.10281538218259811,0.018855538219213486,0.8783290386199951
id26752,0.9173743724822998,0.07687154412269592,0.005754079204052687
id06820,0.9967442750930786,7.671302882954478e-4,0.0024886142928153276
id27298,0.7975208759307861,0.12974420189857483,0.07273493707180023
id20735,0.0026352321729063988,1.059929418261163e-4,0.9972587823867798
id08390,0.006169858854264021,0.9371296167373657,0.05670050531625748
id18571,0.04048628732562065,8.826670236885548e-4,0.9586309790611267
id05804,0.0014140192652121186,0.9976522326469421,9.337544324807823e-4
id11867,0.004947440233081579,5.329863051883876e-4,0.9945196509361267
id10286,0.9026177525520325,0.002097573596984148,0.09528473019599915
id22020,0.9582951068878174,0.008929132483899593,0.03277568891644478
id25835,7.98427383415401e-4,2.5976289180107415e-4,0.9989418387413025
id06583,0.8886775970458984,0.07216912508010864,0.03915327042341232
id21403,5.2195496391505e-4,0.9994171857833862,6.0930451581953093e-5
id26730,0.9995213747024536,2.548334305174649e-4,2.2381222515832633e-4
id06873,0.9938392043113708,0.002791638718917966,0.0033692254219204187
id03552,0.9987687468528748,5.435265484265983e-4,6.876626866869628e-4
id05607,0.15635302662849426,0.05112551897764206,0.7925214171409607
id26395,0.001114020822569728,0.0010132751194760203,0.9978727102279663
id02844,0.31741055846214294,0.16268181800842285,0.5199076533317566
id19710,0.22452285885810852,0.305452823638916,0.47002434730529785
id17076,0.9168660044670105,0.02657552808523178,0.056558411568403244
id14070,0.9892020225524902,0.0038759394083172083,0.0069221011362969875
id17106,0.751123309135437,0.04934212565422058,0.1995345801115036
id24689,0.9847829937934875,0.005109074059873819,0.010107972659170628
id03718,0.10086625069379807,0.017924662679433823,0.8812090754508972
id03957,0.9536643624305725,0.01596485637128353,0.030370766296982765
id18995,0.01241147331893444,0.9866935610771179,8.950282353907824e-4
id11668,0.6785286068916321,0.023870451375842094,0.2976009249687195
id15721,0.977137565612793,0.010307054966688156,0.012555384077131748
id10379,0.0010820913594216108,0.9979617595672607,9.561314363963902e-4
id15009,0.24921174347400665,0.02399672567844391,0.726791501045227
id11339,0.04563993960618973,0.9464074373245239,0.007952649146318436
id18532,0.0027555401902645826,0.9963900446891785,8.543680887669325e-4
id16469,0.8262651562690735,0.013873317278921604,0.15986156463623047
id22464,0.002622977364808321,0.997097373008728,2.79698841040954e-4
id06314,4.5676209265366197e-4,8.839911606628448e-5,0.9994547963142395
id27085,0.9689511060714722,0.0026875075418502092,0.028361398726701736
id14452,0.9872891902923584,0.0026731942780315876,0.010037638247013092
id14939,0.819589376449585,0.13641564548015594,0.0439949706196785
id20094,0.5536623001098633,0.22194477915763855,0.22439292073249817
id23077,0.7226043343544006,0.028191838413476944,0.24920381605625153
id17527,0.9845256209373474,0.0045620850287377834,0.010912311263382435
id14895,0.7832333445549011,0.1691717654466629,0.0475948266685009
id22577,0.01921401545405388,0.0017004667315632105,0.9790855050086975
id16111,0.035705000162124634,0.9607657194137573,0.003529319306835532
id21649,0.21488182246685028,0.19281406700611115,0.5923041105270386
id22954,0.9083128571510315,0.08765090256929398,0.004036254715174437
id12624,0.0014523789286613464,0.0070195430889725685,0.9915280342102051
id05737,0.99802398681640625,9.254878968931735e-4,0.0010505950776860118
id23937,0.0916270837187767,0.005694127641618252,0.9026787281036377
id06620,0.00807102583348751,0.008202607743442059,0.983726441860199
id18650,0.003993689082562923,0.008551796898245811,0.9874545335769653
id09656,0.9877523183822632,0.001297520473599434,0.010950116440653801
id10285,0.890446662902832,0.08681870996952057,0.022734584286808968
id05729,0.0015888800844550133,3.003236197400838e-4,0.9981107711791992
id00102,0.06398496776819229,0.25133877992630005,0.6846762299537659
id26276,0.0157792828977108,0.4252146780490875,0.5590060353279114
id12620,0.7727822065353394,0.22148552536964417,0.005732277408242226
id17949,0.9854198098182678,0.01266380213201046,0.0019164270488545299
id15708,0.0014639317523688078,0.99826812744140625,2.67949013505131e-4
id18300,0.07501844316720963,0.001271309214644134,0.9237102270126343
id04039,0.8021082878112793,0.12489185482263565,0.07299984991550446
id12158,0.9585279226303101,0.03785538300871849,0.003616730449721217
id23197,0.001019059680402279,0.9968178272247314,0.0021630877163261175
id25384,0.8563306331634521,0.11946244537830353,0.024206923320889473
id09070,0.01050206832587719,0.023677125573158264,0.965820848941803
id27734,0.8245334029197693,0.07247702032327652,0.1029895693063736
id27332,0.2902315855026245,0.5173587799072266,0.19240963459014893
id00973,0.990781843662262,0.0076443194411695,0.001573794987052679
id26625,0.10443758964538574,0.8828985691070557,0.012663881294429302
id24578,0.002461591036990285,0.9963808655738831,0.0011575184762477875
id05423,0.007839348167181015,0.9864468574523926,0.005713838618248701
id19124,4.517714260146022e-4,0.9992546439170837,2.935575321316719e-4
id00946,0.9912926554679871,0.0010541174560785294,0.0076532261446118355
id19229,0.555968701839447,0.41516363620758057,0.02886759676039219
id05311,0.037601396441459656,0.924724817276001,0.03767382726073265
id03289,0.7233822345733643,0.2651768922805786,0.011440898291766644
id17758,1.7921996186487377e-4,0.99965500831604,1.6573476023040712e-4
id24336,3.168055263813585e-5,0.9999393224716187,2.898732418543659e-5
id00603,0.08726702630519867,0.021904559805989265,0.8908284306526184
id26467,0.3973899781703949,0.17416875064373016,0.42844128608703613
id27835,0.01887211948633194,0.011017163284122944,0.9701106548309326
id06861,0.3812008202075958,0.07721156626939774,0.5415875911712646
id23847,4.704816092271358e-4,1.4540590927936137e-4,0.9993840456008911
id06174,0.04720813408493996,0.9513732194900513,0.0014186487533152103
id10968,0.9812636375427246,0.008677300065755844,0.010059092193841934
id10881,0.966711699962616,0.012801512144505978,0.02048673667013645
id03204,0.0010295005049556494,0.9964991807937622,0.0024713303428143263
id21921,0.7104207873344421,0.25494396686553955,0.03463530167937279
id06539,0.8961184024810791,0.05067248269915581,0.053209155797958374
id08880,0.1654435247182846,0.1796852946281433,0.6548711657524109
id14725,0.08841657638549805,0.007604533806443214,0.9039789438247681
id26107,0.0029272413812577724,1.6580804367549717e-4,0.9969069361686707
id07874,0.24388369917869568,0.7502648830413818,0.005851382855325937
id23638,0.9926159381866455,4.415310686454177e-4,0.006942526903003454
id13498,0.002183584263548255,0.012274897657334805,0.9855415225028992
id18940,1.6608578152954578e-4,7.649952021893114e-5,0.9997574687004089
id02120,0.8888581991195679,0.08477916568517685,0.026362670585513115
id26663,0.9642820954322815,0.009931663051247597,0.025786248967051506
id20127,3.907467907993123e-5,1.053991036314983e-5,0.9999504089355469
id27922,0.558426558971405,0.0928393006324768,0.34873414039611816
id15106,0.79343581199646,0.12438788264989853,0.08217628300189972
id22158,5.310825072228909e-4,1.5864860324654728e-4,0.9993102550506592
id17029,0.0023800544440746307,0.9970901012420654,5.29841985553503e-4
id02554,0.8528125286102295,0.009494197554886341,0.13769328594207764
id18454,0.03473644703626633,0.12100137770175934,0.8442621231079102
id09016,0.37330713868141174,0.02249789796769619,0.6041949987411499
id02307,0.9991080164909363,3.7625618278980255e-4,5.157010746188462e-4
id01650,0.02361048385500908,0.0015060071600601077,0.9748834371566772
id01254,7.900436758063734e-4,0.998956561088562,2.5337032275274396e-4
id12921,0.006371746771037579,0.0012741864193230867,0.9923540353775024
id05721,0.22193799912929535,0.0016954184975475073,0.7763665318489075
id05798,0.2479425072669983,0.6879507899284363,0.06410665810108185
id04417,9.524409542791545e-4,3.0238807084970176e-4,0.9987452030181885
id19620,0.8917726278305054,0.040138598531484604,0.06808878481388092
id22680,0.0010546426055952907,0.9983452558517456,6.001455476507545e-4
id21992,0.14908623695373535,0.010807427577674389,0.8401063680648804
id22823,0.0015451143262907863,0.9980857372283936,3.69214074453339e-4
id12750,0.5384306907653809,0.2840552031993866,0.17751407623291016
id23220,0.003943136893212795,0.0027432164642959833,0.9933136105537415
id11851,0.865043580532074,0.012410015799105167,0.12254637479782104
id27438,0.6001185774803162,0.30886781215667725,0.09101361036300659
id00797,0.40283089876174927,0.05020686611533165,0.5469622015953064
id08593,0.9560399651527405,0.0019690191838890314,0.041991014033555984
id01042,0.020528845489025116,0.30336010456085205,0.6761110424995422
id19898,0.7946940660476685,0.12143319845199585,0.0838727056980133
id24615,0.12580113112926483,0.2451097071170807,0.6290891766548157
id18594,0.04257642477750778,0.005172040779143572,0.9522514939308167
id08534,0.005185179878026247,0.0013606330612674356,0.9934542179107666
id03889,0.995425283908844,0.004418116062879562,1.5657756011933088e-4
id04873,0.9982684850692749,8.918851963244379e-4,8.395615150220692e-4
id08264,0.999405026435852,3.333660133648664e-4,2.616297861095518e-4
id10187,0.20703628659248352,0.026869986206293106,0.7660936713218689
id14278,0.02314561977982521,0.010345708578824997,0.966508686542511
id22528,3.209405258530751e-5,0.9999524354934692,1.5445459212060086e-5
id07416,0.17459280788898468,0.4207404553890228,0.4046667218208313
id02857,0.8193778991699219,0.06921519339084625,0.11140695959329605
id03875,4.71244529762771e-5,0.9999337196350098,1.9099506971542723e-5
id24437,2.0764668079209514e-5,0.9999345541000366,4.473271474125795e-5
id24940,0.16553913056850433,0.7018311023712158,0.13262982666492462
id15070,0.4675711989402771,0.03260522708296776,0.49982357025146484
id14891,0.824810802936554,0.16725803911685944,0.007931114174425602
id02110,0.9589119553565979,0.013775856234133244,0.027312150225043297
id24405,0.05337367579340935,0.018139176070690155,0.9284871220588684
id00373,1.0170278983423486e-4,2.99761686619604e-5,0.9998682737350464
id12728,0.9999433755874634,3.235812619095668e-5,2.426296123303473e-5
id18958,0.997412383556366,6.564483628608286e-4,0.0019312406657263637
id17443,0.00258623412810266,0.9964838027954102,9.299736702814698e-4
id03959,0.9910020232200623,0.005400101188570261,0.0035978397354483604
id13218,0.35378479957580566,0.02978571318089962,0.6164295077323914
id01980,0.8406363129615784,0.11247910559177399,0.046884600073099136
id10697,0.9997302889823914,9.90295156952925e-5,1.7066128202714026e-4
id24816,0.6838173866271973,0.2775038778781891,0.03867876157164574
id00088,0.017629360780119896,0.003949890844523907,0.9784207940101624
id13846,0.03418557345867157,0.9619222283363342,0.00389226246625185
id17597,0.9526140689849854,0.01413243729621172,0.03325347602367401
id09947,7.227889000205323e-5,0.9999051094055176,2.2583946702070534e-5
id12050,0.9150190353393555,0.0711594745516777,0.01382152084261179
id24060,4.599962994689122e-5,9.099405360757373e-6,0.9999449253082275
id19942,0.9883791208267212,0.005961509887129068,0.0056593818590044975
id06541,0.4133487939834595,0.5829362273216248,0.003714974271133542
id05746,0.9981406927108765,0.0013790144585072994,4.8029713798314333e-4
id13577,0.029903564602136612,0.11411784589290619,0.8559785485267639
id11877,0.0010360995074734092,0.9986672401428223,2.9661942971870303e-4
id19491,0.6028929352760315,0.2833668291568756,0.11374019086360931
id11352,0.0037842323072254658,7.624296704307199e-4,0.9954533576965332
id12791,0.9844372272491455,0.002715060953050852,0.012847772799432278
id05282,0.12771545350551605,0.010287097655236721,0.8619974851608276
id26833,0.8829365372657776,0.11580927670001984,0.0012541436590254307
id00580,0.0012372989440336823,5.467318114824593e-4,0.9982159733772278
id01236,0.04390083625912666,0.0019388151122257113,0.9541603922843933
id05455,0.13230755925178528,0.8506354689598083,0.01705697737634182
id00069,0.041453201323747635,0.9470398426055908,0.011506978422403336
id01605,0.9973335266113281,3.901557647623122e-4,0.002276292536407709
id17737,0.9871669411659241,0.0014084785943850875,0.01142453495413065
id11315,0.014165683649480343,0.005442291963845491,0.9803920388221741
id24044,0.16318866610527039,0.24541789293289185,0.5913934707641602
id18677,0.97974395751953125,8.821954834274948e-4,0.01937379129230976
id17678,0.9687572121620178,0.013369867578148842,0.01787290722131729
id21528,0.9980279803276062,8.987885084934533e-4,0.0010732297087088227
id21985,0.10599356889724731,0.8470569849014282,0.04694945737719536
id12860,0.7172856330871582,0.18632008135318756,0.09639429301023483
id08793,0.9949679970741272,0.002865256043151021,0.0021667787805199623
id09245,0.9949758052825928,0.0030959472060203552,0.0019282286521047354
id12523,0.0602453239262104,0.012396389618515968,0.9273583292961121
id07158,0.0049698324874043465,0.929918110370636,0.06511208415031433
id03473,0.013706192374229431,0.9660314917564392,0.020262286067008972
id05999,0.9998064637184143,1.3434351421892643e-4,5.918405076954514e-5
id02469,0.7062183618545532,0.1036001667380333,0.19018147885799408
id16675,6.39258127193898e-4,7.44593155104667e-4,0.998616099357605
id20508,0.0023784730583429337,7.44344259146601e-4,0.9968771934509277
id12669,0.998565137386322,4.355247365310788e-4,9.993684943765402e-4
id22277,0.1550370752811432,0.008241265080869198,0.836721658706665
id00355,0.002192188985645771,0.005224100314080715,0.9925837516784668
id24427,0.003230426227673888,0.9950090646743774,0.0017605110770091414
id19241,0.02536703646183014,0.9585857391357422,0.016047250479459763
id26301,0.021625597029924393,0.03658829629421234,0.9417860507965088
id09404,0.14243178069591522,0.8486825823783875,0.008885600604116917
id14347,0.9159266948699951,0.004162673372775316,0.07991068065166473
id06898,0.999496340751648,3.278109652455896e-4,1.7580761050339788e-4
id08750,0.886963963508606,0.008887331001460552,0.10414867103099823
id13572,0.879050076007843,0.03818993642926216,0.08276001363992691
id08731,3.966169897466898e-4,0.9992697834968567,3.3360012457706034e-4
id20124,0.9337977766990662,0.024678723886609077,0.04152350872755051
id14276,0.001916229259222746,0.006875204853713512,0.991208553314209
id13035,0.9966842532157898,8.014033664949238e-4,0.0025143735110759735
id24056,0.0014442706014961004,1.1684760102070868e-4,0.9984388947486877
id21132,0.9980074763298035,0.0016976086189970374,2.948867913801223e-4
id21465,0.3448006510734558,0.008387972600758076,0.6468113660812378
id27148,0.00356708443723619,0.9961010217666626,3.319414972793311e-4
id14482,0.5610609650611877,0.1070697158575058,0.33186936378479004
id17950,0.8284648656845093,0.03307247906923294,0.1384626030921936
id15233,1.647146746108774e-5,0.9999779462814331,5.626712663797662e-6
id11794,0.1693907231092453,0.013981449417769909,0.8166278004646301
id27227,0.0605618953704834,0.9168902635574341,0.022547852247953415
id13093,0.3129759132862091,0.6390284895896912,0.04799558222293854
id12869,8.045395370572805e-4,0.9985474944114685,6.479977164417505e-4
id01256,0.9535921216011047,0.01773400790989399,0.028673870489001274
id00934,0.15672658383846283,0.391996294260025,0.45127710700035095
id00121,0.08806753158569336,0.8909503221511841,0.020982207730412483
id11054,0.008215241134166718,0.9645944237709045,0.027190346270799637
id02573,0.9656068086624146,0.007622536271810532,0.02677067369222641
id13626,0.46886739134788513,0.3068951964378357,0.22423741221427917
id25047,0.6375492811203003,0.28228631615638733,0.08016441017389297
id04465,0.013279730454087257,0.986057698726654,6.625670939683914e-4
id09344,0.0031100751366466284,0.0013716034591197968,0.9955183267593384
id24254,1.8273643945576623e-5,0.9999681711196899,1.3541048247134313e-5
id04266,0.008510648272931576,0.003805419197306037,0.9876839518547058
id19734,0.0841752290725708,0.024720918387174606,0.8911038041114807
id13127,0.9813169240951538,0.002409301232546568,0.016273846849799156
id27066,0.032501060515642166,0.001811776659451425,0.9656872153282166
id13629,9.049087530001998e-4,1.0582002869341522e-4,0.9989892840385437
id26484,0.9098942279815674,0.05357806384563446,0.03652773052453995
id02074,0.660537838935852,0.004200792405754328,0.33526137471199036
id24688,0.9671728014945984,0.016243617981672287,0.016583578661084175
id17455,0.0021705792751163244,0.9967568516731262,0.0010726174805313349
id14980,0.9994441866874695,1.4805406681261957e-4,4.0779862320050597e-4
id15840,0.991432785987854,0.0032410717103630304,0.005326084326952696
id20440,0.00067049270728603005,2.73022276815027e-4,0.9990565180778503
id25262,0.9998202919960022,1.280085270991549e-4,5.1711045671254396e-5
id20395,0.0012368313036859035,0.9975351095199585,0.0012280946830287576
id14332,0.0025003470946103334,0.992408275604248,0.005091398488730192
id07118,0.5221883654594421,0.09467412531375885,0.38313746452331543
id26424,0.9993576407432556,3.0894664814695716e-4,3.3344115945510566e-4
id21308,0.8570553064346313,0.01933898590505123,0.12360566109418869
id21688,0.0016698779072612524,6.567541277036071e-4,0.9976733326911926
id09581,0.021465685218572617,0.9755702018737793,0.002964166458696127
id27297,0.9857412576675415,0.007413781713694334,0.006844922434538603
id20086,0.019400056451559067,0.8297804594039917,0.15081952512264252
id03762,0.0011284686625003815,0.9987391829490662,1.3232656056061387e-4
id10789,0.9939809441566467,8.806203259155154e-4,0.005138393957167864
id18058,0.23329514265060425,0.21989253163337708,0.5468122959136963
id01701,0.9929545521736145,0.004706480074673891,0.002338932827115059
id17232,0.0956190899014473,0.8981218338012695,0.00625902134925127
id23541,0.5881376266479492,0.030384287238121033,0.38147807121276855
id20699,3.3404052373953164e-4,0.9994750618934631,1.9094177696388215e-4
id06657,0.005749617237597704,0.3842116892337799,0.610038697719574
id13807,0.17243407666683197,0.026921303942799568,0.80064457654953
id18344,0.076347455382347107,0.9127704501152039,0.01088209543377161
id09363,0.11562773585319519,0.1394490748643875,0.7449232339859009
id12470,4.799678281415254e-4,0.9993539452552795,1.660569105297327e-4
id13430,0.9956620335578918,0.0031139522325247526,0.0012239874340593815
id13549,0.0013685817830264568,4.6027704956941307e-4,0.9981710910797119
id24423,0.9987257122993469,9.741690591908991e-4,3.001600853167474e-4
id15402,0.7538427114486694,0.027255844324827194,0.21890148520469666
id22070,0.001730265561491251,0.9975343942642212,7.353831315413117e-4
id05977,0.9974865913391113,0.0017512068152427673,7.621731492690742e-4
id18772,0.5688264966011047,0.028751151636242867,0.40242239832878113
id11214,0.012270494364202023,0.987000584602356,7.288705091923475e-4
id01263,0.9309150576591492,0.035147663205862045,0.03393726050853729
id03187,0.7241711020469666,0.1790735274553299,0.09675542265176773
id07817,0.9992437362670898,4.743117024190724e-4,2.820116060320288e-4
id08796,0.03422054275870323,0.9420186281204224,0.023760810494422913
id02347,0.1104673370718956,0.0017240276793017983,0.887808620929718
id08989,0.0021130952518433332,0.002347043016925454,0.9955398440361023
id24462,0.5769608020782471,0.3671337068080902,0.05590552091598511
id05147,0.0105965007096529,7.652119966223836e-4,0.9886383414268494
id26389,0.017085345461964607,0.9010931849479675,0.0818214863538742
id12300,0.07757618278265,0.007163097616285086,0.9152607321739197
id06273,0.7539278268814087,0.04369368404150009,0.20237848162651062
id27453,0.07209981977939606,0.8836197853088379,0.04428045079112053
id19255,0.8356761336326599,0.04867970198392868,0.11564420163631439
id22593,0.7741054892539978,0.0037577005568891764,0.22213682532310486
id07089,0.9997512698173523,1.2954582052771002e-4,1.1915055074496195e-4
id22379,1.6640336252748966e-4,0.9995735287666321,2.6012357557192445e-4
id22024,0.9916543960571289,0.0034693004563450813,0.00487629696726799
id25541,0.02698943018913269,0.9546380639076233,0.01837250217795372
id10216,0.04301374405622482,0.9544785022735596,0.0025078135076910257
id07493,0.9962478280067444,0.0019709093030542135,0.0017812169389799237
id25552,0.9004936218261719,0.010870958678424358,0.08863543719053268
id21244,0.9055026173591614,0.0036203868221491575,0.09087695181369781
id17278,0.004126278217881918,0.9927626252174377,0.0031110893469303846
id14850,0.21263626217842102,0.7771769165992737,0.010186863131821156
id21434,0.004454073030501604,0.0032225975301116705,0.9923232793807983
id22924,0.9911237955093384,0.004547873977571726,0.00432839198037982
id17321,0.8248462677001953,0.08817422389984131,0.08697949349880219
id04319,0.9007530808448792,0.03880245238542557,0.06044451892375946
id09823,0.050230979919433594,0.9363227486610413,0.013446345925331116
id03485,9.495198173681274e-5,0.9996196031570435,2.853620972018689e-4
id12138,0.9145496487617493,0.053748514503240585,0.03170178085565567
id00196,8.248491212725639e-4,0.002924390137195587,0.9962508082389832
id07822,0.1208978071808815,0.01729682646691799,0.8618053197860718
id21775,0.012639960274100304,0.007822886109352112,0.9795371294021606
id13407,0.6269629597663879,0.003569789696484804,0.36946725845336914
id12430,1.4739666949026287e-4,0.9997089505195618,1.4357143663801253e-4
id23691,0.9916792511940002,0.005368003621697426,0.002952683949843049
id17641,0.0654330626130104,0.9284613132476807,0.006105656735599041
id09125,0.0030473556835204363,0.991797685623169,0.005154995247721672
id18512,0.35838186740875244,0.10449127107858658,0.537126898765564
id01639,0.4518781304359436,0.35781556367874146,0.19030629098415375
id06860,0.018187914043664932,0.0028606911655515432,0.9789513945579529
id25534,0.997221827507019,0.0020197322592139244,7.585044950246811e-4
id13546,0.9807115197181702,0.01432537566870451,0.0049631642177701
id10032,0.8212791085243225,0.006184821482747793,0.17253606021404266
id05228,0.14006249606609344,0.05547627806663513,0.8044612407684326
id24992,0.0018903224263340235,0.0011413762113079429,0.9969683289527893
id14168,0.9989120960235596,1.8251012079417706e-4,9.054153924807906e-4
id20747,0.6724202632904053,0.16675429046154022,0.1608254462480545
id16986,0.9965069890022278,0.0014236147981137037,0.002069412264972925
id11226,0.4641698896884918,0.49357080459594727,0.042259279638528824
id13998,0.9953118562698364,0.001038510468788445,0.003649600315839052
id15169,0.9973299503326416,0.001357072265818715,0.001312964130192995
id00737,0.9783266186714172,0.0025107969995588064,0.019162515178322792
id24476,0.8836908936500549,0.019796747714281082,0.09651240706443787
id03044,0.7495155334472656,0.022883476689457893,0.22760093212127686
id26746,0.9552190899848938,0.03863963112235069,0.006141310092061758
id10776,0.20733550190925598,0.0384531132876873,0.7542113661766052
id06266,0.006048478186130524,2.0446989219635725e-4,0.9937469959259033
id13362,0.39046013355255127,0.5928807258605957,0.016659090295433998
id09335,0.9923912882804871,0.0040033431723713875,0.0036053499206900597
id15894,0.0696326494216919,0.9231737852096558,0.007193559315055609
id15866,0.13012485206127167,0.10027499496936798,0.7696001529693604
id25763,0.1106892079114914,0.3867804706096649,0.5025303363800049
id01091,0.0020624473690986633,0.9975959658622742,3.415190731175244e-4
id11647,0.9825958013534546,0.016216255724430084,0.0011879169614985585
id19671,0.03350398316979408,0.30828067660331726,0.658215343952179
id18007,0.0017326116794720292,0.014169614762067795,0.9840977787971497
id01473,0.48401108384132385,0.477151095867157,0.038837824016809464
id07169,0.04419327527284622,0.04092156141996384,0.9148852229118347
id05484,3.5179013502784073e-4,6.450682849390432e-5,0.9995836615562439
id18452,0.956913948059082,0.04014402627944946,0.002942069433629513
id27490,0.7253903150558472,0.18965299427509308,0.08495669811964035
id11050,0.8606269955635071,0.06056087091565132,0.07881215214729309
id07588,0.010171053931117058,0.0011364179663360119,0.9886925220489502
id21194,0.998187243938446,0.0014669707743451,3.457595012150705e-4
id07282,0.0012695849873125553,9.211053111357614e-5,0.9986383318901062
id03652,0.9965608716011047,5.242226761765778e-4,0.0029149127658456564
id04009,0.0020459159277379513,0.9867514371871948,0.011202630586922169
id27188,0.7884814739227295,0.1137058287858963,0.097812652587890625
id19554,0.9873534440994263,0.0037183891981840134,0.008928163908421993
id04072,0.9962363839149475,0.0015328084118664265,0.0022308845072984695
id19023,0.37046095728874207,0.5557441115379333,0.07379498332738876
id08801,0.0038986043073236942,0.011085941456258297,0.9850153923034668
id08893,0.39919164776802063,0.04174492508172989,0.5590634346008301
id03644,0.012745101936161518,0.9797222018241882,0.0075326585210859776
id00579,0.43130627274513245,0.015308313071727753,0.5533853769302368
id15631,0.9482706785202026,0.04637826979160309,0.005351070314645767
id07828,0.49502408504486084,0.47156959772109985,0.03340625762939453
id00411,0.027716191485524178,0.9612153172492981,0.01106850616633892
id26553,0.851856529712677,0.07141117006540298,0.0767323225736618
id05221,0.005791838280856609,0.0021882790606468916,0.9920198321342468
id20958,0.9750603437423706,0.016102725639939308,0.008836908265948296
id19691,0.9837118983268738,3.456693375483155e-4,0.015942400321364403
id10400,0.998429000377655,8.917241357266903e-4,6.792994681745768e-4
id16157,0.008443101309239864,5.036473739892244e-4,0.9910532832145691
id26110,0.007181609980762005,0.9906473755836487,0.002170958323404193
id26270,0.07799942046403885,0.9200571179389954,0.0019434939604252577
id04157,0.997077465057373,0.0014650707598775625,0.0014575320528820157
id24711,0.1630859076976776,0.022064007818698883,0.8148500919342041
id05534,0.8096557855606079,0.016231290996074677,0.17411288619041443
id21712,0.11193694174289703,0.8342195153236389,0.05384356901049614
id03280,0.0023189664352685213,2.3973279166966677e-4,0.997441291809082
id14997,0.0027345316484570503,2.5422885664738715e-4,0.9970111846923828
id21964,4.301317676436156e-4,6.26249093329534e-5,0.9995071887969971
id20963,1.4649656077381223e-4,9.116144065046683e-5,0.9997623562812805
id08635,0.29250285029411316,0.6094309687614441,0.09806610643863678
id16390,0.17724856734275818,0.30544203519821167,0.5173094272613525
id16486,0.9940610527992249,0.0016682948917150497,0.004270649515092373
id14367,0.007669369224458933,0.24929745495319366,0.743033230304718
id10560,0.9983629584312439,0.0011299762409180403,5.070767365396023e-4
id14106,0.5874490737915039,0.028517987579107285,0.3840329945087433
id09668,0.9941347241401672,0.0026502623222768307,0.003214997937902808
id18250,0.9983477592468262,5.856539937667549e-4,0.0010666442103683949
id26648,0.7749269008636475,0.09981775283813477,0.12525531649589539
id27314,0.9609469771385193,0.012059000320732594,0.02699403651058674
id04581,0.0113630760461092,0.002530511002987623,0.9861063957214355
id06405,0.6207371354103088,0.31075459718704224,0.06850826740264893
id17908,6.27727888058871e-4,9.791785851120949e-5,0.9992743134498596
id07217,0.22349576652050018,0.23922304809093475,0.5372812151908875
id17285,0.007061643060296774,7.858903263695538e-4,0.9921523928642273
id19589,0.8496357202529907,0.07579953968524933,0.07456476241350174
id15916,0.9198452830314636,0.027649544179439545,0.05250520259141922
id26239,0.984994113445282,0.0010982949752360582,0.013907556422054768
id20163,0.9971784353256226,6.038887077011168e-4,0.0022176781203597784
id22845,0.006581151857972145,0.04324568063020706,0.9501731991767883
id11509,0.8687793612480164,0.05965634807944298,0.071564219892025
id26789,0.46418437361717224,0.20464561879634857,0.3311699628829956
id24679,0.9494919776916504,0.026136528700590134,0.024371474981307983
id19832,0.999118983745575,3.192780422978103e-4,5.617351271212101e-4
id11724,0.9438502788543701,0.012992708943784237,0.043157074600458145
id01539,0.9824443459510803,0.003041462507098913,0.014514214359223843
id22039,0.4957006275653839,0.39879411458969116,0.10550524294376373
id07621,2.0090967882424593e-4,3.3577136491658166e-5,0.9997655749320984
id16398,3.265884006395936e-4,0.9995526671409607,1.2074533151462674e-4
id15932,0.7174889445304871,0.11107565462589264,0.1714354008436203
id17054,4.315227852202952e-5,0.9999401569366455,1.671689096838236e-5
id23487,0.6704524159431458,0.0026590609923005104,0.3268885016441345
id16099,9.832459036260843e-4,0.9984360337257385,5.807245033793151e-4
id25225,0.9953116774559021,0.001567707397043705,0.0031207005959004164
id18173,0.0492330938577652,0.6733383536338806,0.2774285674095154
id24856,0.9945788383483887,0.0032837113831192255,0.0021374947391450405
id14760,0.006718878634274006,0.6723086833953857,0.3209724426269531
id25291,0.26233598589897156,0.7212652564048767,0.016398727893829346
id16267,0.7531435489654541,0.012689882889389992,0.23416654765605927
id07922,0.010563111864030361,7.298851269297302e-4,0.9887069463729858
id20870,0.45375341176986694,0.013568396680057049,0.5326781868934631
id21780,0.1365547925233841,0.8383273482322693,0.025117797777056694
id21309,0.7518942952156067,0.08665800094604492,0.16144773364067078
id05849,0.5337665677070618,0.3799167573451996,0.08631668239831924
id16246,0.004026131238788366,0.002733963541686535,0.9932398796081543
id25081,5.61744200240355e-5,0.9999058246612549,3.7973066355334595e-5
id06468,0.44120529294013977,0.5360812544822693,0.022713463753461838
id13842,0.6091094017028809,0.2994282841682434,0.09146231412887573
id23976,0.0055679879151284695,0.0014161320868879557,0.9930158853530884
id25649,0.999563992023468,1.710526121314615e-4,2.6498452643863857e-4
